,Date,1
5564,2024-05-08 08,29.44
5565,2024-05-08 09,28.25
5566,2024-05-08 10,30.46
5567,2024-05-08 11,33.23
5568,2024-05-08 12,30.76
5569,2024-05-08 13,31.02
5570,2024-05-08 14,30.16
5571,2024-05-08 15,27.79
5572,2024-05-08 16,25.75
5573,2024-05-08 17,24.43
5574,2024-05-08 18,23.09
5575,2024-05-08 19,22.44
5576,2024-05-08 20,22.22
5577,2024-05-08 21,22.14
5578,2024-05-08 22,21.74
5579,2024-05-08 23,21.66
5580,2024-05-09 00,21.14
5581,2024-05-09 01,20.72
5582,2024-05-09 02,20.62
5583,2024-05-09 03,20.09
5584,2024-05-09 04,19.98
5585,2024-05-09 05,19.75
5586,2024-05-09 06,21.46
5587,2024-05-09 07,22.48
5588,2024-05-09 08,25.17
5589,2024-05-09 09,25.25
5590,2024-05-09 10,26.28
5591,2024-05-09 11,27.54
5592,2024-05-09 12,27.82
5593,2024-05-09 13,28.71
5594,2024-05-09 14,28.13
5595,2024-05-09 15,25.72
5596,2024-05-09 16,25.12
5597,2024-05-09 17,23.57
5598,2024-05-09 18,22.03
5599,2024-05-09 19,20.99
5600,2024-05-09 20,20.34
5601,2024-05-09 21,20.14
5602,2024-05-09 22,20.07
5603,2024-05-09 23,19.94
5604,2024-05-10 00,19.79
5605,2024-05-10 01,19.73
5606,2024-05-10 02,19.68
5607,2024-05-10 03,19.45
5608,2024-05-10 04,19.43
5609,2024-05-10 05,19.17
5610,2024-05-10 06,20.48
5611,2024-05-10 07,22.35
5612,2024-05-10 08,28.03
5613,2024-05-10 09,29.9
5614,2024-05-10 10,32.08
5615,2024-05-10 11,34.07
5616,2024-05-10 12,34.71
5617,2024-05-10 13,33.38
5618,2024-05-10 14,32.83
5619,2024-05-10 15,29.57
5620,2024-05-10 16,27.54
5621,2024-05-10 17,26.62
5622,2024-05-10 18,25.31
5623,2024-05-10 19,23.3
5624,2024-05-10 20,22.9
5625,2024-05-10 21,22.35
5626,2024-05-10 22,22.41
5627,2024-05-10 23,22.69
5628,2024-05-11 00,22.29
5629,2024-05-11 01,21.45
5630,2024-05-11 02,21.53
5631,2024-05-11 03,21.81
5632,2024-05-11 04,22.08
5633,2024-05-11 05,21.04
5634,2024-05-11 06,22.34
5635,2024-05-11 07,24.95
5636,2024-05-11 08,25.67
5637,2024-05-11 09,28.02
5638,2024-05-11 10,31.42
5639,2024-05-11 11,32.82
5640,2024-05-11 12,33.22
5641,2024-05-11 13,31.75
5642,2024-05-11 14,33.17
5643,2024-05-11 15,30.57
5644,2024-05-11 16,29.19
5645,2024-05-11 17,27.59
5646,2024-05-11 18,26.11
5647,2024-05-11 19,24.31
5648,2024-05-11 20,24.18
5649,2024-05-11 21,24.61
5650,2024-05-11 22,22.67
5651,2024-05-11 23,23.08
5652,2024-05-12 00,22.69
5653,2024-05-12 01,25.46
5654,2024-05-12 02,25.53
5655,2024-05-12 03,25.34
5656,2024-05-12 04,24.2
5657,2024-05-12 05,24.6
5658,2024-05-12 06,24.18
5659,2024-05-12 07,26.82
5660,2024-05-12 08,29.53
5661,2024-05-12 09,31.76
5662,2024-05-12 10,33.28
5663,2024-05-12 11,33.94
5664,2024-05-12 12,33.3
5665,2024-05-12 13,33.08
5666,2024-05-12 14,31.5
5667,2024-05-12 15,31.65
5668,2024-05-12 16,29.19
5669,2024-05-12 17,27.41
5670,2024-05-12 18,26.87
5671,2024-05-12 19,26.62
5672,2024-05-12 20,26.01
5673,2024-05-12 21,23.0
5674,2024-05-12 22,22.43
5675,2024-05-12 23,22.21
5676,2024-05-13 00,21.74
5677,2024-05-13 01,21.14
5678,2024-05-13 02,20.54
5679,2024-05-13 03,19.7
5680,2024-05-13 04,18.89
5681,2024-05-13 05,18.71
5682,2024-05-13 06,18.42
5683,2024-05-13 07,18.15
5684,2024-05-13 08,18.2
5685,2024-05-13 09,17.99
5686,2024-05-13 10,17.91
5687,2024-05-13 11,18.48
5688,2024-05-13 12,18.65
5689,2024-05-13 13,18.77
5690,2024-05-13 14,18.42
5691,2024-05-13 15,17.91
5692,2024-05-13 16,18.13
5693,2024-05-13 17,17.92
5694,2024-05-13 18,17.6
5695,2024-05-13 19,17.06
5696,2024-05-13 20,17.01
5697,2024-05-13 21,16.89
5698,2024-05-13 22,16.84
5699,2024-05-13 23,17.52
5700,2024-05-14 00,17.82
5701,2024-05-14 01,18.13
5702,2024-05-14 02,18.39
5703,2024-05-14 03,18.42
5704,2024-05-14 04,17.68
5705,2024-05-14 05,17.97
5706,2024-05-14 06,18.54
5707,2024-05-14 07,19.6
5708,2024-05-14 08,22.63
5709,2024-05-14 09,21.73
5710,2024-05-14 10,22.48
5711,2024-05-14 11,23.08
5712,2024-05-14 12,25.09
5713,2024-05-14 13,22.76
5714,2024-05-14 14,22.96
5715,2024-05-14 15,25.0
5716,2024-05-14 16,22.67
5717,2024-05-14 17,21.43
5718,2024-05-14 18,20.2
5719,2024-05-14 19,19.45
5720,2024-05-14 20,18.86
5721,2024-05-14 21,18.22
5722,2024-05-14 22,18.14
5723,2024-05-14 23,17.91
5724,2024-05-15 00,17.41
5725,2024-05-15 01,17.51
5726,2024-05-15 02,17.23
5727,2024-05-15 03,17.04
5728,2024-05-15 04,16.65
5729,2024-05-15 05,17.16
5730,2024-05-15 06,22.05
5731,2024-05-15 07,24.33
5732,2024-05-15 08,26.66
5733,2024-05-15 09,27.4
5734,2024-05-15 10,29.36
5735,2024-05-15 11,29.14
5736,2024-05-15 12,29.27
5737,2024-05-15 13,29.67
5738,2024-05-15 14,29.62
5739,2024-05-15 15,27.41
5740,2024-05-15 16,25.23
5741,2024-05-15 17,24.02
5742,2024-05-15 18,23.22
5743,2024-05-15 19,21.43
5744,2024-05-15 20,21.14
5745,2024-05-15 21,21.32
5746,2024-05-15 22,21.84
5747,2024-05-15 23,21.72
5748,2024-05-16 00,21.25
5749,2024-05-16 01,20.62
5750,2024-05-16 02,19.6
5751,2024-05-16 03,19.27
5752,2024-05-16 04,19.07
5753,2024-05-16 05,19.1
5754,2024-05-16 06,20.64
5755,2024-05-16 07,23.76
5756,2024-05-16 08,24.85
5757,2024-05-16 09,25.58
5758,2024-05-16 10,26.67
5759,2024-05-16 11,26.99
5760,2024-05-16 12,27.78
5761,2024-05-16 13,27.9
5762,2024-05-16 14,28.06
5763,2024-05-16 15,25.86
5764,2024-05-16 16,24.71
5765,2024-05-16 17,23.52
5766,2024-05-16 18,21.95
5767,2024-05-16 19,20.56
5768,2024-05-16 20,20.06
5769,2024-05-16 21,19.75
5770,2024-05-16 22,19.75
5771,2024-05-16 23,19.82
5772,2024-05-17 00,20.12
5773,2024-05-17 01,20.05
5774,2024-05-17 02,19.98
5775,2024-05-17 03,19.91
5776,2024-05-17 04,20.47
5777,2024-05-17 05,20.5
5778,2024-05-17 06,21.23
5779,2024-05-17 07,23.71
5780,2024-05-17 08,29.14
5781,2024-05-17 09,28.57
5782,2024-05-17 10,31.54
5783,2024-05-17 11,30.72
5784,2024-05-17 12,28.77
5785,2024-05-17 13,29.9
5786,2024-05-17 14,28.87
5787,2024-05-17 15,27.94
5788,2024-05-17 16,26.89
5789,2024-05-17 17,25.2
5790,2024-05-17 18,23.98
5791,2024-05-17 19,22.36
5792,2024-05-17 20,21.42
5793,2024-05-17 21,20.64
5794,2024-05-17 22,20.64
5795,2024-05-17 23,19.8
5796,2024-05-18 00,20.47
5797,2024-05-18 01,20.04
5798,2024-05-18 02,18.25
5799,2024-05-18 03,19.32
5800,2024-05-18 04,18.76
5801,2024-05-18 05,18.44
5802,2024-05-18 06,22.49
5803,2024-05-18 07,23.7
5804,2024-05-18 08,29.9
5805,2024-05-18 09,31.24
5806,2024-05-18 10,28.41
5807,2024-05-18 11,32.13
5808,2024-05-18 12,32.14
5809,2024-05-18 13,30.53
5810,2024-05-18 14,31.16
5811,2024-05-18 15,30.35
5812,2024-05-18 16,28.69
5813,2024-05-18 17,27.74
5814,2024-05-18 18,26.48
5815,2024-05-18 19,25.46
5816,2024-05-18 20,24.42
5817,2024-05-18 21,23.74
5818,2024-05-18 22,23.32
5819,2024-05-18 23,23.08
5820,2024-05-19 00,22.79
5821,2024-05-19 01,22.51
5822,2024-05-19 02,
5823,2024-05-19 03,22.26
5824,2024-05-19 04,22.01
5825,2024-05-19 05,22.34
5826,2024-05-19 06,22.94
5827,2024-05-19 07,24.3
5828,2024-05-19 08,29.74
5829,2024-05-19 09,32.37
5830,2024-05-19 10,34.12
5831,2024-05-19 11,35.13
5832,2024-05-19 12,33.04
5833,2024-05-19 13,33.0
5834,2024-05-19 14,31.19
5835,2024-05-19 15,27.42
5836,2024-05-19 16,27.71
5837,2024-05-19 17,26.97
5838,2024-05-19 18,25.34
5839,2024-05-19 19,24.65
5840,2024-05-19 20,24.2
5841,2024-05-19 21,23.97
5842,2024-05-19 22,23.74
5843,2024-05-19 23,23.74
5844,2024-05-20 00,23.66
5845,2024-05-20 01,23.65
5846,2024-05-20 02,23.69
5847,2024-05-20 03,23.6
5848,2024-05-20 04,23.29
5849,2024-05-20 05,22.82
5850,2024-05-20 06,23.44
5851,2024-05-20 07,25.87
5852,2024-05-20 08,26.93
5853,2024-05-20 09,28.65
5854,2024-05-20 10,29.53
5855,2024-05-20 11,29.0
5856,2024-05-20 12,30.16
5857,2024-05-20 13,30.23
5858,2024-05-20 14,30.08
5859,2024-05-20 15,28.19
5860,2024-05-20 16,26.87
5861,2024-05-20 17,26.75
5862,2024-05-20 18,25.63
5863,2024-05-20 19,24.59
5864,2024-05-20 20,24.61
5865,2024-05-20 21,24.55
5866,2024-05-20 22,24.5
5867,2024-05-20 23,24.33
5868,2024-05-21 00,23.9
5869,2024-05-21 01,23.92
5870,2024-05-21 02,23.68
5871,2024-05-21 03,23.8
5872,2024-05-21 04,23.74
5873,2024-05-21 05,23.75
5874,2024-05-21 06,24.1
5875,2024-05-21 07,24.32
5876,2024-05-21 08,25.58
5877,2024-05-21 09,25.93
5878,2024-05-21 10,28.09
5879,2024-05-21 11,28.67
5880,2024-05-21 12,29.57
5881,2024-05-21 13,28.97
5882,2024-05-21 14,28.6
5883,2024-05-21 15,28.86
5884,2024-05-21 16,27.41
5885,2024-05-21 17,25.31
5886,2024-05-21 18,25.19
5887,2024-05-21 19,24.77
5888,2024-05-21 20,24.53
5889,2024-05-21 21,24.44
5890,2024-05-21 22,24.46
5891,2024-05-21 23,24.68
5892,2024-05-22 00,24.55
5893,2024-05-22 01,24.63
5894,2024-05-22 02,24.3
5895,2024-05-22 03,23.31
5896,2024-05-22 04,23.2
5897,2024-05-22 05,22.91
5898,2024-05-22 06,23.01
5899,2024-05-22 07,23.36
5900,2024-05-22 08,23.75
5901,2024-05-22 09,24.71
5902,2024-05-22 10,24.13
5903,2024-05-22 11,25.08
5904,2024-05-22 12,25.1
5905,2024-05-22 13,24.19
5906,2024-05-22 14,23.86
5907,2024-05-22 15,23.02
5908,2024-05-22 16,23.15
5909,2024-05-22 17,23.1
5910,2024-05-22 18,22.88
5911,2024-05-22 19,22.57
5912,2024-05-22 20,22.48
5913,2024-05-22 21,22.48
5914,2024-05-22 22,22.48
5915,2024-05-22 23,22.51
5916,2024-05-23 00,22.48
5917,2024-05-23 01,22.48
5918,2024-05-23 02,22.48
5919,2024-05-23 03,22.42
5920,2024-05-23 04,22.37
5921,2024-05-23 05,22.23
5922,2024-05-23 06,22.78
5923,2024-05-23 07,24.5
5924,2024-05-23 08,25.08
5925,2024-05-23 09,26.57
5926,2024-05-23 10,26.95
5927,2024-05-23 11,25.46
5928,2024-05-23 12,27.09
5929,2024-05-23 13,29.97
5930,2024-05-23 14,27.41
5931,2024-05-23 15,25.47
5932,2024-05-23 16,24.33
5933,2024-05-23 17,24.15
5934,2024-05-23 18,23.41
5935,2024-05-23 19,23.02
5936,2024-05-23 20,22.97
5937,2024-05-23 21,23.11
5938,2024-05-23 22,22.98
5939,2024-05-23 23,22.97
5940,2024-05-24 00,22.94
5941,2024-05-24 01,22.99
5942,2024-05-24 02,22.91
5943,2024-05-24 03,22.98
5944,2024-05-24 04,22.91
5945,2024-05-24 05,22.99
5946,2024-05-24 06,23.25
5947,2024-05-24 07,23.21
5948,2024-05-24 08,24.05
5949,2024-05-24 09,26.19
5950,2024-05-24 10,27.56
5951,2024-05-24 11,28.4
5952,2024-05-24 12,27.42
5953,2024-05-24 13,28.41
5954,2024-05-24 14,28.56
5955,2024-05-24 15,28.01
5956,2024-05-24 16,26.19
5957,2024-05-24 17,25.19
5958,2024-05-24 18,24.56
5959,2024-05-24 19,24.12
5960,2024-05-24 20,24.26
5961,2024-05-24 21,24.04
5962,2024-05-24 22,23.94
5963,2024-05-24 23,23.9
5964,2024-05-25 00,23.65
5965,2024-05-25 01,23.41
5966,2024-05-25 02,23.47
5967,2024-05-25 03,22.85
5968,2024-05-25 04,23.37
5969,2024-05-25 05,22.73
5970,2024-05-25 06,23.98
5971,2024-05-25 07,26.64
5972,2024-05-25 08,27.67
5973,2024-05-25 09,30.53
5974,2024-05-25 10,29.42
5975,2024-05-25 11,29.64
5976,2024-05-25 12,31.46
5977,2024-05-25 13,30.82
5978,2024-05-25 14,29.22
5979,2024-05-25 15,28.32
5980,2024-05-25 16,27.68
5981,2024-05-25 17,26.87
5982,2024-05-25 18,25.93
5983,2024-05-25 19,24.91
5984,2024-05-25 20,24.92
5985,2024-05-25 21,25.03
5986,2024-05-25 22,25.15
5987,2024-05-25 23,24.8
5988,2024-05-26 00,24.49
5989,2024-05-26 01,24.2
5990,2024-05-26 02,24.33
5991,2024-05-26 03,23.74
5992,2024-05-26 04,23.85
5993,2024-05-26 05,23.94
5994,2024-05-26 06,24.47
5995,2024-05-26 07,25.71
5996,2024-05-26 08,26.4
5997,2024-05-26 09,30.46
5998,2024-05-26 10,31.9
5999,2024-05-26 11,30.08
6000,2024-05-26 12,34.06
6001,2024-05-26 13,32.82
6002,2024-05-26 14,31.75
6003,2024-05-26 15,31.28
6004,2024-05-26 16,29.41
6005,2024-05-26 17,28.0
6006,2024-05-26 18,26.37
6007,2024-05-26 19,25.79
6008,2024-05-26 20,25.38
6009,2024-05-26 21,24.53
6010,2024-05-26 22,24.25
6011,2024-05-26 23,24.32
6012,2024-05-27 00,23.44
6013,2024-05-27 01,23.88
6014,2024-05-27 02,22.95
6015,2024-05-27 03,22.95
6016,2024-05-27 04,23.45
6017,2024-05-27 05,23.13
6018,2024-05-27 06,26.04
6019,2024-05-27 07,28.04
6020,2024-05-27 08,30.12
6021,2024-05-27 09,31.67
6022,2024-05-27 10,33.96
6023,2024-05-27 11,30.18
6024,2024-05-27 12,31.1
6025,2024-05-27 13,26.77
6026,2024-05-27 14,27.26
6027,2024-05-27 15,29.24
6028,2024-05-27 16,30.17
6029,2024-05-27 17,30.32
6030,2024-05-27 18,27.47
6031,2024-05-27 19,27.91
6032,2024-05-27 20,28.35
6033,2024-05-27 21,28.78
6034,2024-05-27 22,28.18
6035,2024-05-27 23,25.54
6036,2024-05-28 00,25.99
6037,2024-05-28 01,25.66
6038,2024-05-28 02,28.08
6039,2024-05-28 03,28.43
6040,2024-05-28 04,28.25
6041,2024-05-28 05,27.3
6042,2024-05-28 06,23.86
6043,2024-05-28 07,21.52
6044,2024-05-28 08,21.06
6045,2024-05-28 09,21.08
6046,2024-05-28 10,21.43
6047,2024-05-28 11,20.81
6048,2024-05-28 12,21.03
6049,2024-05-28 13,21.06
6050,2024-05-28 14,21.66
6051,2024-05-28 15,23.07
6052,2024-05-28 16,22.05
6053,2024-05-28 17,21.19
6054,2024-05-28 18,20.89
6055,2024-05-28 19,20.64
6056,2024-05-28 20,20.77
6057,2024-05-28 21,20.64
6058,2024-05-28 22,20.62
6059,2024-05-28 23,20.64
6060,2024-05-29 00,20.54
6061,2024-05-29 01,20.69
6062,2024-05-29 02,20.76
6063,2024-05-29 03,19.74
6064,2024-05-29 04,19.2
6065,2024-05-29 05,19.32
6066,2024-05-29 06,19.88
6067,2024-05-29 07,20.9
6068,2024-05-29 08,22.55
6069,2024-05-29 09,23.71
6070,2024-05-29 10,26.02
6071,2024-05-29 11,29.21
6072,2024-05-29 12,28.57
6073,2024-05-29 13,28.76
6074,2024-05-29 14,28.18
6075,2024-05-29 15,25.63
6076,2024-05-29 16,25.16
6077,2024-05-29 17,24.14
6078,2024-05-29 18,23.27
6079,2024-05-29 19,22.81
6080,2024-05-29 20,22.61
6081,2024-05-29 21,22.79
6082,2024-05-29 22,22.68
6083,2024-05-29 23,22.16
6084,2024-05-30 00,21.54
6085,2024-05-30 01,21.99
6086,2024-05-30 02,22.39
6087,2024-05-30 03,22.17
6088,2024-05-30 04,22.65
6089,2024-05-30 05,22.7
6090,2024-05-30 06,24.09
6091,2024-05-30 07,25.47
6092,2024-05-30 08,29.61
6093,2024-05-30 09,33.66
6094,2024-05-30 10,35.47
6095,2024-05-30 11,34.42
6096,2024-05-30 12,31.42
6097,2024-05-30 13,31.76
6098,2024-05-30 14,29.88
6099,2024-05-30 15,29.22
6100,2024-05-30 16,27.96
6101,2024-05-30 17,27.69
6102,2024-05-30 18,26.42
6103,2024-05-30 19,26.12
6104,2024-05-30 20,26.04
6105,2024-05-30 21,25.34
6106,2024-05-30 22,25.29
6107,2024-05-30 23,25.21
6108,2024-05-31 00,24.75
6109,2024-05-31 01,24.77
6110,2024-05-31 02,25.31
6111,2024-05-31 03,24.58
6112,2024-05-31 04,24.91
6113,2024-05-31 05,24.65
6114,2024-05-31 06,31.33
6115,2024-05-31 07,32.09
6116,2024-05-31 08,31.24
6117,2024-05-31 09,32.55
6118,2024-05-31 10,33.93
6119,2024-05-31 11,32.86
6120,2024-05-31 12,33.02
6121,2024-05-31 13,31.6
6122,2024-05-31 14,31.55
6123,2024-05-31 15,32.67
6124,2024-05-31 16,33.15
6125,2024-05-31 17,31.61
6126,2024-05-31 18,29.86
6127,2024-05-31 19,28.97
6128,2024-05-31 20,28.58
6129,2024-05-31 21,27.43
6130,2024-05-31 22,26.75
6131,2024-05-31 23,27.22
6132,2024-06-01 00,27.11
6133,2024-06-01 01,26.35
6134,2024-06-01 02,25.68
6135,2024-06-01 03,26.19
6136,2024-06-01 04,25.38
6137,2024-06-01 05,25.38
6138,2024-06-01 06,26.33
6139,2024-06-01 07,28.05
6140,2024-06-01 08,30.79
6141,2024-06-01 09,31.3
6142,2024-06-01 10,32.71
6143,2024-06-01 11,33.49
6144,2024-06-01 12,27.58
6145,2024-06-01 13,27.67
6146,2024-06-01 14,26.95
6147,2024-06-01 15,27.26
6148,2024-06-01 16,25.53
6149,2024-06-01 17,25.07
6150,2024-06-01 18,24.74
6151,2024-06-01 19,24.36
6152,2024-06-01 20,24.11
6153,2024-06-01 21,23.89
6154,2024-06-01 22,23.52
6155,2024-06-01 23,23.18
6156,2024-06-02 00,22.96
6157,2024-06-02 01,22.85
6158,2024-06-02 02,22.8
6159,2024-06-02 03,22.84
6160,2024-06-02 04,22.73
6161,2024-06-02 05,22.82
6162,2024-06-02 06,23.08
6163,2024-06-02 07,23.09
6164,2024-06-02 08,23.32
6165,2024-06-02 09,24.47
6166,2024-06-02 10,24.68
6167,2024-06-02 11,24.8
6168,2024-06-02 12,24.95
6169,2024-06-02 13,24.97
6170,2024-06-02 14,23.41
6171,2024-06-02 15,21.92
6172,2024-06-02 16,21.31
6173,2024-06-02 17,20.64
6174,2024-06-02 18,20.44
6175,2024-06-02 19,20.21
6176,2024-06-02 20,19.82
6177,2024-06-02 21,19.68
6178,2024-06-02 22,19.51
6179,2024-06-02 23,19.08
6180,2024-06-03 00,18.85
6181,2024-06-03 01,18.93
6182,2024-06-03 02,19.1
6183,2024-06-03 03,19.2
6184,2024-06-03 04,19.18
6185,2024-06-03 05,18.72
6186,2024-06-03 06,18.27
6187,2024-06-03 07,19.35
6188,2024-06-03 08,20.98
6189,2024-06-03 09,21.47
6190,2024-06-03 10,22.88
6191,2024-06-03 11,24.09
6192,2024-06-03 12,24.8
6193,2024-06-03 13,25.35
6194,2024-06-03 14,23.27
6195,2024-06-03 15,23.22
6196,2024-06-03 16,22.99
6197,2024-06-03 17,22.24
6198,2024-06-03 18,21.73
6199,2024-06-03 19,20.29
6200,2024-06-03 20,19.96
6201,2024-06-03 21,19.75
6202,2024-06-03 22,20.24
6203,2024-06-03 23,20.2
6204,2024-06-04 00,20.79
6205,2024-06-04 01,20.88
6206,2024-06-04 02,20.99
6207,2024-06-04 03,21.09
6208,2024-06-04 04,21.06
6209,2024-06-04 05,21.03
6210,2024-06-04 06,21.21
6211,2024-06-04 07,22.03
6212,2024-06-04 08,23.23
6213,2024-06-04 09,23.67
6214,2024-06-04 10,24.51
6215,2024-06-04 11,24.33
6216,2024-06-04 12,24.8
6217,2024-06-04 13,24.88
6218,2024-06-04 14,25.8
6219,2024-06-04 15,24.48
6220,2024-06-04 16,24.49
6221,2024-06-04 17,24.72
6222,2024-06-04 18,24.92
6223,2024-06-04 19,23.46
6224,2024-06-04 20,23.39
6225,2024-06-04 21,23.37
6226,2024-06-04 22,22.22
6227,2024-06-04 23,21.84
6228,2024-06-05 00,21.76
6229,2024-06-05 01,20.74
6230,2024-06-05 02,20.76
6231,2024-06-05 03,21.16
6232,2024-06-05 04,21.92
6233,2024-06-05 05,21.49
6234,2024-06-05 06,21.62
6235,2024-06-05 07,22.38
6236,2024-06-05 08,22.94
6237,2024-06-05 09,22.54
6238,2024-06-05 10,23.59
6239,2024-06-05 11,22.82
6240,2024-06-05 12,22.67
6241,2024-06-05 13,22.92
6242,2024-06-05 14,22.88
6243,2024-06-05 15,22.63
6244,2024-06-05 16,22.79
6245,2024-06-05 17,22.85
6246,2024-06-05 18,22.35
6247,2024-06-05 19,22.29
6248,2024-06-05 20,22.03
6249,2024-06-05 21,21.93
6250,2024-06-05 22,21.57
6251,2024-06-05 23,21.62
6252,2024-06-06 00,21.68
6253,2024-06-06 01,21.69
6254,2024-06-06 02,21.77
6255,2024-06-06 03,21.83
6256,2024-06-06 04,21.87
6257,2024-06-06 05,21.96
6258,2024-06-06 06,22.21
6259,2024-06-06 07,23.11
6260,2024-06-06 08,22.73
6261,2024-06-06 09,22.67
6262,2024-06-06 10,22.26
6263,2024-06-06 11,22.32
6264,2024-06-06 12,
6265,2024-06-06 13,22.48
6266,2024-06-06 14,22.46
6267,2024-06-06 15,21.97
6268,2024-06-06 16,21.85
6269,2024-06-06 17,21.55
6270,2024-06-06 18,21.51
6271,2024-06-06 19,21.52
6272,2024-06-06 20,21.59
6273,2024-06-06 21,21.53
6274,2024-06-06 22,21.66
6275,2024-06-06 23,21.75
6276,2024-06-07 00,21.81
6277,2024-06-07 01,21.85
6278,2024-06-07 02,21.78
6279,2024-06-07 03,21.79
6280,2024-06-07 04,21.85
6281,2024-06-07 05,21.92
6282,2024-06-07 06,22.24
6283,2024-06-07 07,22.48
6284,2024-06-07 08,24.7
6285,2024-06-07 09,24.24
6286,2024-06-07 10,26.28
6287,2024-06-07 11,26.58
6288,2024-06-07 12,29.47
6289,2024-06-07 13,26.32
6290,2024-06-07 14,26.46
6291,2024-06-07 15,27.0
6292,2024-06-07 16,25.76
6293,2024-06-07 17,25.0
6294,2024-06-07 18,24.26
6295,2024-06-07 19,23.98
6296,2024-06-07 20,23.85
6297,2024-06-07 21,23.86
6298,2024-06-07 22,23.68
6299,2024-06-07 23,23.72
6300,2024-06-08 00,23.53
6301,2024-06-08 01,23.51
6302,2024-06-08 02,23.58
6303,2024-06-08 03,23.41
6304,2024-06-08 04,23.47
6305,2024-06-08 05,23.5
6306,2024-06-08 06,23.81
6307,2024-06-08 07,25.38
6308,2024-06-08 08,26.98
6309,2024-06-08 09,28.18
6310,2024-06-08 10,27.12
6311,2024-06-08 11,29.29
6312,2024-06-08 12,31.11
6313,2024-06-08 13,31.96
6314,2024-06-08 14,29.6
6315,2024-06-08 15,30.56
6316,2024-06-08 16,29.61
6317,2024-06-08 17,28.04
6318,2024-06-08 18,26.55
6319,2024-06-08 19,25.5
6320,2024-06-08 20,24.84
6321,2024-06-08 21,24.54
6322,2024-06-08 22,24.97
6323,2024-06-08 23,25.19
6324,2024-06-09 00,25.0
6325,2024-06-09 01,24.8
6326,2024-06-09 02,24.53
6327,2024-06-09 03,24.32
6328,2024-06-09 04,24.06
6329,2024-06-09 05,24.18
6330,2024-06-09 06,25.76
6331,2024-06-09 07,30.02
6332,2024-06-09 08,29.47
6333,2024-06-09 09,29.11
6334,2024-06-09 10,28.27
6335,2024-06-09 11,27.99
6336,2024-06-09 12,28.7
6337,2024-06-09 13,31.75
6338,2024-06-09 14,32.87
6339,2024-06-09 15,33.78
6340,2024-06-09 16,30.03
6341,2024-06-09 17,28.58
6342,2024-06-09 18,27.2
6343,2024-06-09 19,26.2
6344,2024-06-09 20,26.18
6345,2024-06-09 21,25.94
6346,2024-06-09 22,25.78
6347,2024-06-09 23,25.84
6348,2024-06-10 00,25.79
6349,2024-06-10 01,25.82
6350,2024-06-10 02,25.16
6351,2024-06-10 03,25.66
6352,2024-06-10 04,25.58
6353,2024-06-10 05,24.97
6354,2024-06-10 06,25.87
6355,2024-06-10 07,28.5
6356,2024-06-10 08,29.72
6357,2024-06-10 09,29.9
6358,2024-06-10 10,32.64
6359,2024-06-10 11,33.85
6360,2024-06-10 12,32.46
6361,2024-06-10 13,32.52
6362,2024-06-10 14,32.23
6363,2024-06-10 15,31.75
6364,2024-06-10 16,30.9
6365,2024-06-10 17,29.95
6366,2024-06-10 18,28.76
6367,2024-06-10 19,27.91
6368,2024-06-10 20,27.82
6369,2024-06-10 21,27.84
6370,2024-06-10 22,28.13
6371,2024-06-10 23,27.65
6372,2024-06-11 00,27.47
6373,2024-06-11 01,26.12
6374,2024-06-11 02,27.73
6375,2024-06-11 03,28.14
6376,2024-06-11 04,27.88
6377,2024-06-11 05,27.9
6378,2024-06-11 06,28.23
6379,2024-06-11 07,28.57
6380,2024-06-11 08,33.2
6381,2024-06-11 09,33.38
6382,2024-06-11 10,35.24
6383,2024-06-11 11,30.3
6384,2024-06-11 12,29.9
6385,2024-06-11 13,34.82
6386,2024-06-11 14,33.6
6387,2024-06-11 15,34.78
6388,2024-06-11 16,31.31
6389,2024-06-11 17,30.01
6390,2024-06-11 18,29.2
6391,2024-06-11 19,28.67
6392,2024-06-11 20,28.18
6393,2024-06-11 21,28.04
6394,2024-06-11 22,27.96
6395,2024-06-11 23,27.88
6396,2024-06-12 00,28.57
6397,2024-06-12 01,28.41
6398,2024-06-12 02,28.54
6399,2024-06-12 03,28.04
6400,2024-06-12 04,28.39
6401,2024-06-12 05,28.32
6402,2024-06-12 06,28.74
6403,2024-06-12 07,31.7
6404,2024-06-12 08,29.79
6405,2024-06-12 09,32.31
6406,2024-06-12 10,32.37
6407,2024-06-12 11,31.76
6408,2024-06-12 12,32.55
6409,2024-06-12 13,33.6
6410,2024-06-12 14,33.31
6411,2024-06-12 15,33.23
6412,2024-06-12 16,31.19
6413,2024-06-12 17,30.81
6414,2024-06-12 18,30.02
6415,2024-06-12 19,29.71
6416,2024-06-12 20,29.51
6417,2024-06-12 21,29.71
6418,2024-06-12 22,29.72
6419,2024-06-12 23,29.26
6420,2024-06-13 00,28.99
6421,2024-06-13 01,28.76
6422,2024-06-13 02,28.41
6423,2024-06-13 03,28.17
6424,2024-06-13 04,28.57
6425,2024-06-13 05,28.23
6426,2024-06-13 06,28.57
6427,2024-06-13 07,29.06
6428,2024-06-13 08,30.29
6429,2024-06-13 09,30.62
6430,2024-06-13 10,32.23
6431,2024-06-13 11,34.12
6432,2024-06-13 12,34.53
6433,2024-06-13 13,35.2
6434,2024-06-13 14,33.27
6435,2024-06-13 15,32.87
6436,2024-06-13 16,32.42
6437,2024-06-13 17,31.99
6438,2024-06-13 18,30.63
